LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error
2020-07-19 14:38:53,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:53,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:53,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-33,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-33,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-33,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-33,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-33,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-33,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-33,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-33,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-33,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-33,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:55,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:55,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:55,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:55,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:55,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:55,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:55,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-33,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:55,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:55,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-33,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:55,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:55,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:56,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-33,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:56,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-33,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:56,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:56,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:56,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:56,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:56,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:56,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:56,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:56,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:56,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:58,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:58,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:58,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:58,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:58,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:58,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:58,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:58,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:58,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:58,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:58,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:00,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:00,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:00,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:00,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:00,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:00,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:00,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:00,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:00,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:00,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:00,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:01,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:01,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:01,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:01,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:01,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:01,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:01,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:01,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:01,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:01,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:01,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:01,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:01,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:01,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:01,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:01,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:02,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:02,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:02,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-37,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:02,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:02,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:02,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:02,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:02,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:02,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-33,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:02,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:02,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:03,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:03,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:03,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:03,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:03,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:03,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:03,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:03,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:03,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:03,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:03,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:04,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:04,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:04,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:04,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:04,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:04,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:04,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:04,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:04,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:04,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:04,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:05,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:05,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-33,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:05,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:05,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:05,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:05,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:05,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:05,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:05,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:05,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:06,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:06,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:06,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:06,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:06,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:06,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-81,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:06,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:06,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:06,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:06,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:06,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-33,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:07,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:07,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:39:07,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
